treatment,replicate,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,?Vc,Edyn,Hr,Hs,dHs/dt,?Vh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,Tled,Pc,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,?CO2:MN,?CO2:SLP,?CO2:SD,?CO2:OK,?H2O:MN,?H2O:SLP,?H2O:SD,?H2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
container,18,543,1694092399,1268.9,20230907 08:13:18,8:13:18,1,1694092391,0.001485604,1.485604033,5.448100944,470.1099167,368.6789159,36.72658188,46.83080481,0.096854714,4.056750062,0.095588177,0.059855024,238.0497467,27.15573957,25.26032917,3.229364009,54.07414727,1.719607365,3.180091507,1.509756644,-65.51513786,-56.45843225,320.0756351,436.1518117,30.02028479,1.48447118,5.448100944,504.0562936,491.0983212,1.670289895,91.23422609,1.485604033,16.53342734,17.26294121,3.45E-08,100.24,0,0,1,0,53018.93608,1499.9975,1264.49796,0.843000045,0.158700096,3,0.5,0: Broadleaf,2,TRUE,1694092391,470.1099167,485.4592083,17.2622375,16.53327917,468.2010417,17.09649167,600.3824167,99.51668333,0.100030008,25.00218333,25.26032917,999.9,0,0,10008.76958,503.430625,86.0434,-15.34930833,478.3675833,493.6202917,0.728960667,485.4592083,16.53327917,1.717881667,1.6453375,15.05895,14.3900875,1499.9975,0.89999875,0.100001258,32,30875.10417,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.33125366,-0.358574216,0.089529854,0,0.729124146,-0.002213728,0.000859693,1,1,2,2-Jan,3.20587,2.73483,0.110464,0.112903,0.0884011,0.0847202,28525,22227.2,30514.2,27065.9,37733.4,37717.7,46231.4,46344.9,2.1355,1.6177,0.0102744,0,25.0911,999.9,51.5,32.2,24.9913,64.6499,26.7107,1,0.266946,2.51511,20.1567,5.23661,11.908,5.0099,3.29465,8052.3,9999,8341.5,999.9,1.866,1.86386,1.86706,1.86661,1.8605,1.8634,1.86248,1.86733,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,1.996,0.1658,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,22.9,22.9,1.2439,2.45483,1.65283,2.29004,1.55029,2.43408,37.2899,23.9387,19,630.616,345.084,22.3804,30.8761,30.0003,30.8117,30.8147,24.8919,39.974,0,22.3771,510.77,16.5079,106.525,97.4844
container,18,544,1694092401,1270.9,20230907 08:13:20,8:13:20,1,1694092393,0.001485951,1.485950574,5.133357883,473.442625,377.1593735,37.57141312,47.16284336,0.096893232,4.058736467,0.095626306,0.059878889,238.0496435,27.15473425,25.25914167,3.229135831,54.07453262,1.719626027,3.180103356,1.509509804,-65.53042033,-56.21255911,320.09012,436.3967841,29.98549954,1.48396221,5.133357883,507.3360778,494.4667576,1.682006415,91.23422609,1.485950574,16.53437227,17.26403152,1.75E-06,100.24,0,0,1,0,53054.53069,1499.997083,1264.497579,0.843000025,0.158700071,3,0.5,0: Broadleaf,2,TRUE,1694092393,473.442625,488.776625,17.26240833,16.5337125,471.5119167,17.09665,600.3926667,99.51673333,0.100075267,25.00224583,25.25914167,999.9,0,0,10015.77458,503.423625,86.06174167,-15.33402917,481.7589583,496.99375,0.728692542,488.776625,16.5337125,1.717899583,1.64538125,15.05910833,14.39050417,1499.997083,0.899999042,0.100000954,32,30875.10417,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.3295625,-0.202287805,0.092415598,0,0.7291213,-0.004673336,0.00086511,1,1,2,2-Jan,3.20654,2.73535,0.111021,0.113451,0.0884045,0.0847228,28507,22213.4,30514.1,27065.8,37733.3,37717.4,46231.4,46344.6,2.13567,1.61762,0.00984594,0,25.0915,999.9,51.5,32.2,24.995,64.6599,25.7372,1,0.267094,2.52164,20.1574,5.24065,11.9078,5.0106,3.29533,8052.3,9999,8341.5,999.9,1.866,1.86388,1.86705,1.86661,1.8605,1.8634,1.86247,1.86733,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.018,0.1658,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,22.9,22.9,1.24878,2.45605,1.65283,2.29004,1.55029,2.33154,37.2899,23.9387,19,630.761,345.045,22.3796,30.8774,30.0003,30.8125,30.8153,24.9842,39.974,0,22.3771,510.77,16.5079,106.525,97.4839
container,18,545,1694092403,1272.9,20230907 08:13:22,8:13:22,1,1694092395,0.001484542,1.484542029,5.176014739,476.7714167,379.6461642,37.81908685,47.49438112,0.096825092,4.058772574,0.095559945,0.059837257,238.0496755,27.15495225,25.25725417,3.228773178,54.07528299,1.719646472,3.180097037,1.509126706,-65.46830349,-55.80733684,320.1112164,436.8852516,30.00424293,1.484012545,5.176014739,510.7286284,497.8292848,1.683435274,91.23422609,1.484542029,16.53546198,17.26439273,4.17E-06,100.24,0,0,1,0,53055.18235,1499.9975,1264.49796,0.843000045,0.158700048,3,0.5,0: Broadleaf,2,TRUE,1694092395,476.7714167,492.1168333,17.2626375,16.5339375,474.818875,17.09687083,600.4094583,99.5166625,0.100008004,25.0022125,25.25725417,999.9,0,0,10015.90917,503.412875,86.0720375,-15.34540417,485.146375,500.3902083,0.728701125,492.1168333,16.5339375,1.717920833,1.645402083,15.0593,14.39070833,1499.9975,0.899999458,0.100000575,32,30875.11667,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.333,-0.089657143,0.093402374,1,0.728903146,-0.003834899,0.000767364,1,2,2,2-Feb,3.20644,2.73542,0.11158,0.114027,0.0884082,0.0847264,28488.9,22198.8,30513.9,27065.7,37733,37717.3,46231.2,46344.6,2.13573,1.61768,0.00962242,0,25.0926,999.9,51.5,32.2,24.9927,64.5799,26.5625,1,0.267261,2.52295,20.1574,5.24065,11.908,5.0106,3.29523,8052.3,9999,8341.5,999.9,1.866,1.86388,1.86705,1.86661,1.8605,1.8634,1.86245,1.86732,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.04,0.1659,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23,23,1.2561,2.44995,1.65283,2.29004,1.55029,2.50244,37.2899,23.9474,19,630.815,345.082,22.3779,30.8781,30.0003,30.8138,30.8166,25.1402,39.974,0,22.3771,515.78,16.5079,106.525,97.4837
container,18,546,1694092405,1274.9,20230907 08:13:24,8:13:24,1,1694092397,0.001484917,1.484917392,5.310869548,480.1033333,380.7144523,37.92541006,47.82617439,0.096872202,4.057070057,0.095605309,0.059865763,238.0495066,27.15579304,25.2557,3.228474597,54.07630267,1.719684452,3.180107306,1.508790145,-65.484857,-55.43214524,320.1297721,437.2622765,30.07245145,1.484026977,5.310869548,514.2785971,501.2274121,1.696996105,91.23422609,1.484917392,16.53616555,17.26532303,2.95E-06,100.24,0,0,1,0,53024.65078,1499.996667,1264.497214,0.843000016,0.158700024,3,0.5,0: Broadleaf,2,TRUE,1694092397,480.1033333,495.4860417,17.2630625,16.53432083,478.129,17.09729167,600.3807083,99.5164375,0.099980621,25.00226667,25.2557,999.9,0,0,10009.92333,503.4038333,86.08114583,-15.382675,488.5370833,503.8163333,0.728749917,495.4860417,16.53432083,1.71796,1.645436667,15.05965417,14.39102917,1499.996667,0.899999708,0.1000003,32,30875.10417,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.3465775,-0.136263039,0.095880184,0,0.728700825,-0.001411959,0.000548961,1,1,2,2-Jan,3.20591,2.73505,0.112138,0.114596,0.0884088,0.0847243,28471,22184.7,30513.9,27065.8,37733,37717.4,46231.1,46344.6,2.1356,1.61762,0.00943244,0,25.0931,999.9,51.5,32.2,24.992,64.1699,26.847,1,0.267269,2.52179,20.1566,5.23721,11.908,5.00965,3.29453,8052.3,9999,8341.5,999.9,1.866,1.86386,1.86704,1.86661,1.8605,1.8634,1.86245,1.86732,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.062,0.1658,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23,23,1.26343,2.45361,1.65283,2.29004,1.55029,2.46704,37.2899,23.9387,19,630.724,345.058,22.3766,30.8781,30.0002,30.8144,30.8173,25.2821,39.974,0,22.3749,520.79,16.5079,106.525,97.4838
container,18,547,1694092407,1276.9,20230907 08:13:26,8:13:26,1,1694092399,0.001484042,1.484041864,5.314289242,483.4409167,383.8752653,38.24022476,48.15858427,0.096827776,4.056172211,0.095561761,0.059838468,238.0494092,27.15661177,25.25486667,3.228314509,54.07704347,1.719728088,3.180144435,1.508586421,-65.44624622,-55.19482347,320.1421434,437.5504829,30.09028018,1.484247579,5.314289242,517.7606815,504.6460182,1.707082517,91.23422609,1.484041864,16.53655886,17.26530606,1.93E-06,100.24,0,0,1,0,53008.52178,1499.99625,1264.496904,0.843000043,0.158700003,3,0.5,0: Broadleaf,2,TRUE,1694092399,483.4409167,498.8353333,17.263525,16.5346625,481.4447083,17.0977375,600.370125,99.5162625,0.1000145,25.0024625,25.25486667,999.9,0,0,10006.77333,503.4032917,86.0631625,-15.39441667,491.9335417,507.222125,0.728870083,498.8353333,16.5346625,1.7180025,1.6454675,15.06004167,14.391325,1499.99625,0.900000125,0.099999929,32,30875.10833,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.37269024,-0.342510105,0.107979663,0,0.728783268,0.000486711,0.000532981,1,1,2,2-Jan,3.20642,2.73544,0.112698,0.115133,0.0884074,0.0847197,28452.9,22171.4,30513.7,27066.1,37732.7,37718,46230.7,46345.1,2.13573,1.61745,0.00980869,0,25.0931,999.9,51.5,32.2,24.9938,64.4499,25.7412,1,0.267185,2.52343,20.1572,5.24095,11.908,5.0104,3.29523,8052.3,9999,8341.5,999.9,1.866,1.86386,1.86705,1.86661,1.8605,1.8634,1.86246,1.86734,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.083,0.1659,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23,23,1.26831,2.45483,1.65283,2.29004,1.55029,2.33032,37.2899,23.9387,19,630.823,344.963,22.3757,30.8794,30.0001,30.8144,30.8179,25.3773,39.974,0,22.3749,520.79,16.5079,106.524,97.4848
container,18,548,1694092409,1278.9,20230907 08:13:28,8:13:28,1,1694092401,0.001486512,1.486512202,5.535417835,486.7759583,383.6370333,38.21644469,48.49074743,0.096997335,4.055954618,0.095726845,0.05994204,238.0495622,27.15639219,25.25457083,3.22825768,54.07783664,1.719767837,3.180171294,1.508489842,-65.5551881,-55.09619677,320.1475829,437.5457602,30.0953073,1.484426483,5.535417835,521.1205087,508.0179091,1.686765085,91.23422609,1.486512202,16.53543663,17.2653897,-7.38E-07,100.24,0,0,1,0,53004.59495,1499.9975,1264.497993,0.843000067,0.158699973,3,0.5,0: Broadleaf,2,TRUE,1694092401,486.7759583,502.174875,17.26394583,16.53502083,484.757875,17.09814583,600.39075,99.51615,0.100001129,25.00260417,25.25457083,999.9,0,0,10006.01708,503.4024167,86.03387083,-15.3989625,495.3272917,510.618,0.7289325,502.174875,16.53502083,1.718042083,1.645501667,15.0604,14.39164167,1499.9975,0.900000667,0.099999433,32,30875.1375,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.3823439,-0.390932404,0.110597543,0,0.728835,0.001127268,0.000570185,1,1,2,2-Jan,3.20646,2.73547,0.113251,0.115684,0.088411,0.0847243,28434.9,22157.6,30513.5,27066.1,37732.4,37718.1,46230.5,46345.3,2.13578,1.61747,0.00974163,0,25.0942,999.9,51.5,32.2,24.9932,64.1299,26.3221,1,0.267238,2.52062,20.1572,5.2411,11.9081,5.01045,3.29515,8052.5,9999,8341.5,999.9,1.866,1.86386,1.86705,1.86661,1.8605,1.8634,1.86246,1.86734,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.105,0.1659,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.1,23.1,1.27563,2.44629,1.65283,2.29004,1.55029,2.47192,37.2899,23.9387,19,630.877,344.985,22.3745,30.8807,30.0001,30.8158,30.8193,25.5309,39.974,0,22.3729,525.8,16.5079,106.523,97.4853
container,18,549,1694092411,1280.9,20230907 08:13:30,8:13:30,1,1694092403,0.001489873,1.489873299,5.372800639,490.1036667,389.7654342,38.82686584,48.82215724,0.097221823,4.056305997,0.095945597,0.060079266,238.0496589,27.15542764,25.25463333,3.228269686,54.07991046,1.719819263,3.180144435,1.508450423,-65.7034125,-55.14561781,320.1448111,437.3454396,30.11360233,1.48446153,5.372800639,524.5442022,511.4287515,1.702391889,91.23422609,1.489873299,16.53567346,17.26725697,3.27E-06,100.24,0,0,1,0,53010.91402,1499.998333,1264.49872,0.843000084,0.158699949,3,0.5,0: Broadleaf,2,TRUE,1694092403,490.1036667,505.514375,17.26449167,16.53554167,488.063875,17.09866667,600.384,99.516025,0.099955371,25.0024625,25.25463333,999.9,0,0,10007.26917,503.4009167,86.01267917,-15.41074167,498.7137917,514.0139167,0.728953958,505.514375,16.53554167,1.718093333,1.645551667,15.06086667,14.3921125,1499.998333,0.900001083,0.09999905,32,30875.15833,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.41835366,-0.392377003,0.106955576,0,0.728973024,0.001840181,0.000577025,1,1,2,2-Jan,3.20586,2.73484,0.113806,0.116234,0.0884149,0.0847298,28417.3,22143.7,30513.7,27066,37732.5,37717.7,46230.8,46345.1,2.13552,1.61747,0.0096634,0,25.0952,999.9,51.5,32.2,24.9941,63.9899,27.0152,1,0.267279,2.5211,20.1566,5.23781,11.9081,5.00975,3.29453,8052.5,9999,8341.5,999.9,1.866,1.86386,1.86705,1.86661,1.8605,1.8634,1.86244,1.86734,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.127,0.1659,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.1,23.1,1.28296,2.45239,1.65283,2.29004,1.55029,2.4939,37.2899,23.9474,19,630.693,344.99,22.3737,30.8807,30.0002,30.817,30.82,25.6773,39.974,0,22.3729,530.81,16.5079,106.524,97.4848
container,18,550,1694092413,1282.9,20230907 08:13:32,8:13:32,1,1694092405,0.001486915,1.486914737,5.125746416,493.431875,396.9187974,39.53941399,49.15364883,0.097039798,4.055282875,0.095767996,0.059967875,238.0496421,27.15607649,25.2538875,3.228126415,54.08322183,1.719880563,3.180063068,1.508245852,-65.57293988,-55.0624761,320.147106,437.5613321,30.11397202,1.484429734,5.125746416,527.9294462,514.8601818,1.715312354,91.23422609,1.486914737,16.53747701,17.26761939,5.76E-06,100.24,0,0,1,0,52992.65428,1499.998333,1264.498801,0.843000138,0.158699938,3,0.5,0: Broadleaf,2,TRUE,1694092405,493.431875,508.8458333,17.265125,16.5361625,491.3702917,17.09927083,600.3604583,99.5158875,0.099989217,25.00203333,25.2538875,999.9,0,0,10003.67417,503.3961667,85.98350417,-15.41395833,502.1007917,517.4017083,0.728967542,508.8458333,16.5361625,1.718154167,1.645610417,15.06141667,14.39266667,1499.998333,0.900001458,0.09999875,32,30875.15417,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.419915,-0.497918949,0.109316844,0,0.728984775,0.002332311,0.000576984,1,1,2,2-Jan,3.20633,2.73528,0.114362,0.116759,0.0884162,0.0847332,28399.4,22130.5,30513.7,27065.9,37732.4,37717.6,46230.6,46345.1,2.1357,1.61742,0.00975281,0,25.0953,999.9,51.5,32.2,24.9913,64.2699,25.9295,1,0.267315,2.52094,20.1576,5.24095,11.9081,5.01065,3.29523,8052.5,9999,8341.5,999.9,1.866,1.86387,1.86705,1.86661,1.8605,1.8634,1.86245,1.86735,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.149,0.166,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.1,23.1,1.28906,2.45361,1.65283,2.29004,1.55029,2.33398,37.2899,23.9387,19,630.832,344.962,22.3729,30.8808,30.0002,30.817,30.82,25.7699,39.974,0,22.3729,530.81,16.5079,106.524,97.4846
container,18,551,1694092415,1284.9,20230907 08:13:34,8:13:34,1,1694092407,0.001484913,1.48491279,5.317263436,496.762875,396.9066365,39.53820138,49.48546782,0.096918941,4.054183165,0.095649944,0.059893845,238.0498194,27.15643008,25.25329583,3.228012763,54.08690198,1.719938206,3.179953266,1.508074557,-65.48465402,-55.04481217,320.14546,437.6658132,30.16550508,1.484511388,5.317263436,531.2472196,518.2317879,1.690614333,91.23422609,1.48491279,16.53841412,17.26757879,9.03E-07,100.24,0,0,1,0,52973.0549,1499.999583,1264.499822,0.843000116,0.158699924,3,0.5,0: Broadleaf,2,TRUE,1694092407,496.762875,512.2045,17.26570417,16.53672917,494.6795417,17.099825,600.3828333,99.51588333,0.099990383,25.00145417,25.25329583,999.9,0,0,9999.796667,503.38575,85.95439583,-15.44162083,505.4906667,520.817125,0.728980083,512.2045,16.53672917,1.718211667,1.645666667,15.06194167,14.3932,1499.999583,0.900001583,0.099998604,32,30875.16667,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.41544634,-0.67401115,0.105984343,0,0.728963902,0.001699902,0.000575258,1,1,2,2-Jan,3.2066,2.73538,0.114909,0.11732,0.0884165,0.0847334,28381.6,22116.5,30513.4,27066,37732.1,37717.6,46230.2,46345.2,2.13578,1.6174,0.00971556,0,25.0953,999.9,51.5,32.2,24.9927,64.4299,26.0617,1,0.267373,2.51915,20.1575,5.24065,11.9081,5.01035,3.29515,8052.5,9999,8341.5,999.9,1.866,1.86387,1.86705,1.86661,1.8605,1.8634,1.86244,1.86734,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.171,0.166,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.2,23.2,1.29517,2.44507,1.65283,2.29004,1.55029,2.40479,37.3138,23.9387,19,630.898,344.955,22.3723,30.8821,30.0003,30.8178,30.8213,25.9244,39.974,0,22.3721,535.82,16.5079,106.523,97.4849
container,18,552,1694092417,1286.9,20230907 08:13:36,8:13:36,1,1694092409,0.001485017,1.485016821,5.498214854,500.09775,397.1869503,39.56614829,49.81770353,0.096930961,4.052832895,0.095661235,0.059900966,238.0498686,27.15665395,25.2532,3.227994355,54.08997571,1.719991513,3.179871114,1.508002842,-65.48924183,-55.10022168,320.140263,437.6006681,30.2480856,1.484679751,5.498214854,534.7571977,521.6233576,1.694971153,91.23422609,1.485016821,16.5388928,17.26810242,6.72E-07,100.24,0,0,1,0,52948.94633,1500,1264.500157,0.843000105,0.158699912,3,0.5,0: Broadleaf,2,TRUE,1694092409,500.09775,515.583,17.26622917,16.53717917,497.9927083,17.10032917,600.3888333,99.5159375,0.099994642,25.00102083,25.2532,999.9,0,0,9995.03125,503.3798333,85.9332625,-15.48517917,508.8844167,524.2526667,0.729054417,515.583,16.53717917,1.718265,1.645712917,15.062425,14.39362917,1500,0.900001708,0.099998471,32,30875.175,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.42336098,-0.759361672,0.109657809,0,0.728930049,0.001715206,0.000572863,1,1,2,2-Jan,3.20592,2.7349,0.115456,0.117867,0.0884177,0.0847323,28364,22102.8,30513.3,27066.1,37732,37717.8,46230.2,46345.2,2.13543,1.61742,0.00948459,0,25.0953,999.9,51.5,32.2,24.9925,64.3199,27.0954,1,0.267411,2.51919,20.1566,5.23736,11.9081,5.00955,3.29453,8052.5,9999,8341.5,999.9,1.866,1.86386,1.86706,1.86661,1.8605,1.8634,1.86243,1.86735,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.192,0.166,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.2,23.2,1.30249,2.44385,1.65283,2.29004,1.55029,2.49756,37.2899,23.9474,19,630.636,344.977,22.372,30.8834,30.0003,30.8191,30.8226,26.0693,39.974,0,22.3721,540.83,16.5079,106.522,97.4851
container,18,553,1694092419,1288.9,20230907 08:13:38,8:13:38,1,1694092411,0.001485294,1.485294095,5.454511545,503.4374583,401.1930736,39.96524633,50.15042221,0.096959897,4.052101304,0.095689192,0.059918525,238.049778,27.15672978,25.25265,3.22788871,54.09238005,1.720043613,3.179826089,1.507845097,-65.5014696,-55.02200756,320.1431022,437.6694031,30.27335971,1.484831169,5.454511545,538.1782066,525.0257394,1.701560612,91.23422609,1.485294095,16.53890788,17.26827879,2.03E-06,100.24,0,0,1,0,52935.88657,1499.999583,1264.499728,0.843000053,0.158699896,3,0.5,0: Broadleaf,2,TRUE,1694092411,503.4374583,518.9385833,17.26674167,16.53758333,501.3106667,17.10082083,600.3605417,99.51596667,0.100026113,25.00078333,25.25265,999.9,0,0,9992.45,503.373625,85.9201625,-15.50105833,512.283125,527.6649167,0.729161875,518.9385833,16.53758333,1.718316667,1.645753333,15.06289583,14.39400833,1499.999583,0.90000175,0.099998371,32,30875.1625,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.45604634,-0.723091986,0.106184864,0,0.728966927,0.002223847,0.000567717,1,1,2,2-Jan,3.2062,2.73531,0.116004,0.118383,0.0884184,0.0847353,28346.5,22090,30513.4,27066.2,37732.2,37717.7,46230.4,46345.3,2.13557,1.61742,0.00941381,0,25.0953,999.9,51.5,32.2,24.9914,64.2999,26.1418,1,0.267515,2.49148,20.1578,5.2414,11.908,5.01065,3.29523,8052.7,9999,8341.5,999.9,1.866,1.86386,1.86706,1.86661,1.8605,1.8634,1.86244,1.86737,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.214,0.1659,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.2,23.2,1.30859,2.45728,1.65283,2.29004,1.55029,2.36328,37.3138,23.9387,19,630.762,344.978,22.3717,30.8834,30.0003,30.8197,30.8226,26.1648,39.974,0,22.4136,540.83,16.5079,106.523,97.4853
container,18,554,1694092421,1290.9,20230907 08:13:40,8:13:40,1,1694092413,0.001484816,1.484815873,5.352452137,506.7767083,406.1109679,40.45517344,50.48309762,0.096934817,4.051335049,0.095664527,0.059903073,238.0499117,27.1570156,25.25235417,3.227831887,54.09422105,1.720082498,3.179789754,1.507749389,-65.48037999,-54.98885124,320.1437011,437.7243816,30.27628573,1.484818652,5.352452137,541.481662,528.4124242,1.696469996,91.23422609,1.484815873,16.53904602,17.26817636,1.26E-07,100.24,0,0,1,0,52922.20076,1500.000417,1264.500436,0.843000056,0.158699897,3,0.5,0: Broadleaf,2,TRUE,1694092413,506.7767083,522.281375,17.26712083,16.5379875,504.6280833,17.10118333,600.3758333,99.51605833,0.099998967,25.00059167,25.25235417,999.9,0,0,9989.740833,503.358875,85.91194583,-15.50463333,515.681125,531.0640833,0.729135875,522.281375,16.5379875,1.71835625,1.645795,15.06325,14.39440417,1500.000417,0.90000175,0.099998375,32,30875.18333,1694091025,7:50:25,1694091025,1694091024,1,-0.76,-0.066,1.536,0.153,413,17,0.31,0.19,-15.479375,-0.447307317,0.085064892,0,0.729016325,0.000845865,0.000534521,1,1,2,2-Jan,3.20665,2.73526,0.116548,0.118928,0.0884188,0.0847382,28329.3,22076.4,30513.7,27066.3,37732.4,37717.6,46230.6,46345.2,2.1357,1.61745,0.00941008,0,25.0953,999.9,51.5,32.2,24.9912,64.3099,25.8494,1,0.267424,2.38866,20.1597,5.24125,11.9078,5.01035,3.29513,8052.7,9999,8341.5,999.9,1.866,1.86386,1.86706,1.86661,1.8605,1.8634,1.86243,1.86736,0,0,0,0,0,iiiiiiii,off,off,off,off,0,100,100,2.236,0.166,-1.323238249,0.0072346,-7.85E-07,1.65E-10,-0.21015538,0.004426645,0.001079572,-3.07E-06,2,2114,1,22,23.3,23.3,1.3147,2.44385,1.65283,2.29004,1.55029,2.38159,37.3138,23.9387,19,630.868,344.999,22.3766,30.8835,30.0002,30.8204,30.8239,26.3207,39.974,0,22.4136,545.84,16.5079,106.524,97.4853
